year,category,brand,model,cc,fuel,cbu_ckd,country,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec,sales_volume,country_clean,fuel_clean,brand_clean,model_clean,sales_volume_reported,volume_mismatch_flag,assembly_clean,category_clean,brand_verified
2024,PICKUP_TRUCK,SCANIA,FM 65 FS HI GEAR (4X2),,-,CKD,INA,0,39,2,40,0,50,5,0,0,7,0,0,143,Indonesia,UNKNOWN,SCANIA,FM 65 FS HI GEAR (4X2),315,True,CKD,PICKUP TRUCK,False
2024,PICKUP_TRUCK,SCANIA,FM 65 FSL HI GEAR (4X2),,-,CKD,INA,0,47,0,0,22,2,1,0,0,0,0,0,72,Indonesia,UNKNOWN,SCANIA,FM 65 FSL HI GEAR (4X2),55,True,CKD,PICKUP TRUCK,False
2024,PICKUP_TRUCK,SCANIA,Axor 1623 R / 60 [E4],5193.0,D,CKD,INA,1,2,1,0,1,22,1,0,0,0,0,0,28,Indonesia,D,SCANIA,Axor 1623 R / 60 [E4],620,True,CKD,PICKUP TRUCK,False
2024,PICKUP_TRUCK,SCANIA,CKE25042R,7545.0,D,CKD,INA,1,0,1,0,0,75,0,12,0,8,12,0,109,Indonesia,D,SCANIA,CKE25042R,6,True,CKD,PICKUP TRUCK,False
2024,PICKUP_TRUCK,SCANIA,,7545.0,D,CKD,INA,0,0,0,0,0,1,0,0,0,0,0,0,1,Indonesia,D,SCANIA,TIDAK DIKETAHUI,2,True,CKD,PICKUP TRUCK,False
2024,PICKUP_TRUCK,SCANIA,,7545.0,D,CKD,INA,0,0,0,0,0,0,0,0,0,0,3,0,3,Indonesia,D,SCANIA,TIDAK DIKETAHUI,8,True,CKD,PICKUP TRUCK,False
2024,PICKUP_TRUCK,SCANIA,,7545.0,D,CKD,INA,1,0,0,0,0,0,16,0,0,0,0,0,17,Indonesia,D,SCANIA,TIDAK DIKETAHUI,3,True,CKD,PICKUP TRUCK,False
2024,PICKUP_TRUCK,SCANIA,,6373.0,D,CBU,India,2,0,0,0,0,0,1,0,0,5,0,1,9,India,D,SCANIA,TIDAK DIKETAHUI,1,True,CBU,PICKUP TRUCK,False
2024,PICKUP_TRUCK,SCANIA,,6373.0,D,CBU,India,0,0,0,0,0,0,0,11,6,43,71,0,131,India,D,SCANIA,TIDAK DIKETAHUI,12,True,CBU,PICKUP TRUCK,False
2024,PICKUP_TRUCK,SCANIA,,6373.0,D,CKD,INA,0,0,0,0,0,2,0,10,0,2,0,53,67,Indonesia,D,SCANIA,TIDAK DIKETAHUI,3,True,CKD,PICKUP TRUCK,False
2024,PICKUP_TRUCK,SCANIA,,6373.0,D,CKD,INA,0,1,5,0,9,6,0,0,11,0,9,5,46,Indonesia,D,SCANIA,TIDAK DIKETAHUI,16,True,CKD,PICKUP TRUCK,False
2024,PICKUP_TRUCK,SCANIA,,,-,CBU,Swedia,0,2,25,0,0,1,19,0,0,0,2,5,54,Sweden,UNKNOWN,SCANIA,TIDAK DIKETAHUI,7,True,CBU,PICKUP TRUCK,False
2024,PICKUP_TRUCK,SCANIA,,7698.0,D,CBU,Thailand,0,0,0,10,5,0,0,0,0,20,0,0,35,Thailand,D,SCANIA,TIDAK DIKETAHUI,15,True,CBU,PICKUP TRUCK,False
2024,PICKUP_TRUCK,SCANIA,Damp Truck (FD 290DT),7700.0,D,CBU,Ch i n a,0,2,11,8,3,0,0,0,0,0,10,0,34,China,D,SCANIA,Damp Truck (FD 290DT),2,True,CBU,PICKUP TRUCK,False
2024,PICKUP_TRUCK,SCANIA,Self Loader Truck (FD290SL),9500.0,D,CBU,Ch i n a,1168,14,0,43,0,0,10038,17,35,0,17,35,11367,China,D,SCANIA,Self Loader Truck (FD290SL),1,True,CBU,PICKUP TRUCK,False
2024,PICKUP_TRUCK,SUZUKI,Gran Max PU 1.5 STD,1298.0,G,CKD,INA,2009,2554,3105,912,2501,2807,3008,2677,2592,3354,2146,2354,30019,Indonesia,G,SUZUKI,Gran Max PU 1.5 STD,5205,True,CKD,PICKUP TRUCK,False
2024,PICKUP_TRUCK,TATA,Gran Max PU 1.5 3-WAY,1495.0,G,CKD,INA,30,10,57,71,27,65,38,30,34,34,24,25,445,Indonesia,G,TATA,Gran Max PU 1.5 3-WAY,445,False,CKD,PICKUP TRUCK,False
2024,PICKUP_TRUCK,TOYOTA,PHR 54 C BB 47,2750.0,-,CKD,INA,823,709,855,654,854,1006,879,783,655,871,950,1032,10071,Indonesia,UNKNOWN,TOYOTA,PHR 54 C BB 47,10071,False,CKD,PICKUP TRUCK,False
2024,PICKUP_TRUCK,TOYOTA,K-2700 BIG-UP Chs,1495.0,G,CKD,Korea,0,0,0,0,0,0,0,0,0,0,0,15,15,South Korea,G,TOYOTA,K-2700 BIG-UP Chs,15,False,CKD,PICKUP TRUCK,False
2024,PICKUP_TRUCK,TOYOTA,DXK1021TYQ1 1.5 AC STD (4X2) MT,2500.0,D,CBU,INA,666,1579,2264,1769,0,1815,0,0,0,0,0,2331,10424,Indonesia,D,TOYOTA,DXK1021TYQ1 1.5 AC STD (4X2) MT,5801,True,CBU,PICKUP TRUCK,False
2024,PICKUP_TRUCK,TOYOTA,Hilux 2.4 PU SC 4X4,2268.0,D,CBU,Thailand,0,115,0,39,79,1,157,169,2,0,0,0,562,Thailand,D,TOYOTA,Hilux 2.4 PU SC 4X4,626,True,CBU,PICKUP TRUCK,False
2024,PICKUP_TRUCK,TOYOTA,Hi-Lux Rangga P/U Cab-Chassis 2.0 Std,2477.0,D,CBU,Thailand,0,0,1,76,0,0,0,0,0,2,6,0,85,Thailand,D,TOYOTA,Hi-Lux Rangga P/U Cab-Chassis 2.0 Std,1,True,CBU,PICKUP TRUCK,False
2024,PICKUP_TRUCK,TOYOTA,Hi-Lux Rangga P/U 2.0 High,2477.0,D,CBU,Thailand,0,97,21,92,0,137,0,0,0,75,89,0,511,Thailand,D,TOYOTA,Hi-Lux Rangga P/U 2.0 High,606,True,CBU,PICKUP TRUCK,False
2024,PICKUP_TRUCK,TOYOTA,Hi-Lux Rangga P/U Cab-Chassis 2.4 Dsl High A/T,,-,CBU,Thailand,0,0,0,0,0,93,8,0,177,133,314,0,725,Thailand,UNKNOWN,TOYOTA,Hi-Lux Rangga P/U Cab-Chassis 2.4 Dsl High A/T,10,True,CBU,PICKUP TRUCK,False
2024,PICKUP_TRUCK,TOYOTA,Hi-Lux Rangga P/U 2.4 Dsl High,1493.0,G,CBU,Thailand,0,0,0,0,0,0,0,0,0,13,14,239,266,Thailand,G,TOYOTA,Hi-Lux Rangga P/U 2.4 Dsl High,38,True,CBU,PICKUP TRUCK,False
2024,PICKUP_TRUCK,TOYOTA,Hi-Lux Rangga P/U 2.4 Dsl High A/T,,-,,,0,0,0,0,0,0,0,0,0,48,100,55,203,,UNKNOWN,TOYOTA,Hi-Lux Rangga P/U 2.4 Dsl High A/T,403,True,TIDAK DIKETAHUI,PICKUP TRUCK,False
2024,PICKUP_TRUCK,TOYOTA,Hi-Lux Rangga Mb Cab-Chassis 2.4 Dsl Std,1493.0,G,,,0,0,0,0,0,0,1,1,0,71,94,8,175,,G,TOYOTA,Hi-Lux Rangga Mb Cab-Chassis 2.4 Dsl Std,549,True,TIDAK DIKETAHUI,PICKUP TRUCK,False
2024,PICKUP_TRUCK,TOYOTA,Formo Max 1.5 MT,1240.0,G,,,0,0,0,0,0,36,0,0,0,0,2,10,48,,G,TOYOTA,Formo Max 1.5 MT,778,True,TIDAK DIKETAHUI,PICKUP TRUCK,False
2024,PICKUP_TRUCK,TOYOTA,136HDL,4009.0,D,CKD,INA,5,15,15,10,26,10,13,32,62,70,66,1,325,Indonesia,D,TOYOTA,136HDL,480,True,CKD,PICKUP TRUCK,False
2024,PICKUP_TRUCK,TOYOTA,FE AV 6M,4570.0,D,CKD,INA,389,1,0,0,0,149,2603,0,0,11,0,5,3158,Indonesia,D,TOYOTA,FE AV 6M,4,True,CKD,PICKUP TRUCK,False
2024,PICKUP_TRUCK,TOYOTA,,3908.0,D,CKD,INA,0,2,1,5,0,0,1,0,0,6,0,26,41,Indonesia,D,TOYOTA,TIDAK DIKETAHUI,61,True,CKD,PICKUP TRUCK,False
2024,PICKUP_TRUCK,TOYOTA,,3908.0,D,CKD,INA,0,0,0,0,2,0,16,4,4,1,0,1,28,Indonesia,D,TOYOTA,TIDAK DIKETAHUI,59,True,CKD,PICKUP TRUCK,False
2024,PICKUP_TRUCK,TOYOTA,,3908.0,D,CKD,INA,27,1,0,0,3,527,50,3,6,13,9,27,666,Indonesia,D,TOYOTA,TIDAK DIKETAHUI,82,True,CKD,PICKUP TRUCK,False
2024,PICKUP_TRUCK,TOYOTA,,3908.0,D,CKD,INA,3,0,21,5,1,8,0,45,38,11,43,12,187,Indonesia,D,TOYOTA,TIDAK DIKETAHUI,382,True,CKD,PICKUP TRUCK,False
2024,PICKUP_TRUCK,TOYOTA,,3908.0,D,CKD,INA,22,6,44,10,3,5,0,3,0,39,1,0,133,Indonesia,D,TOYOTA,TIDAK DIKETAHUI,168,True,CKD,PICKUP TRUCK,False
2024,PICKUP_TRUCK,TOYOTA,,,BEV,CBU,INA,34,17,0,11,14,0,72,10,22,87,5,1,273,Indonesia,BEV,TOYOTA,TIDAK DIKETAHUI,376,True,CBU,PICKUP TRUCK,False
2024,PICKUP_TRUCK,TOYOTA,,4009.0,D,CKD,INA,0,1,23,15,0,0,0,12,9,0,2,68,130,Indonesia,D,TOYOTA,TIDAK DIKETAHUI,1,True,CKD,PICKUP TRUCK,False
2024,PICKUP_TRUCK,TOYOTA,,3760.0,D,CBU,Thailand,172,31,112,46,4,14,48,0,6,121,2,0,556,Thailand,D,TOYOTA,TIDAK DIKETAHUI,155,True,CBU,PICKUP TRUCK,False
2024,SEDAN,AUDI,A5 2.0 TFSI,1984.0,G,CBU,Germany,0,0,0,0,0,0,0,9,21,1,2,0,33,Germany,G,AUDI,A5 2.0 TFSI,1,True,CBU,SEDAN,False
2024,SEDAN,AUDI,A5 2.0 TFSI A/T SB,1984.0,G,,,0,0,0,0,0,0,1,1,3,61,20,1,87,,G,AUDI,A5 2.0 TFSI A/T SB,2,True,TIDAK DIKETAHUI,SEDAN,False
2024,SEDAN,AUDI,A4 2.0 TFSI A/T,1984.0,G,CBU,Germany,0,0,0,0,0,0,76,58,100,0,0,11,245,Germany,G,AUDI,A4 2.0 TFSI A/T,48,True,CBU,SEDAN,False
2024,SEDAN,AUDI,A6 2.0TFSI AT,1984.0,G,,,6,2,0,0,0,0,0,0,0,0,0,22,30,,G,AUDI,A6 2.0TFSI AT,48,True,TIDAK DIKETAHUI,SEDAN,False
2024,SEDAN,AUDI,A8L 3.0 AT,2995.0,G,CBU,Germany,1,0,0,0,0,0,0,0,0,0,1,0,2,Germany,G,AUDI,A8L 3.0 AT,80,True,CBU,SEDAN,False
2024,SEDAN,AUDI,RS4 2.9 TFSI A/T,2900.0,G,,,0,0,1,0,0,0,0,0,0,0,0,20,21,,G,AUDI,RS4 2.9 TFSI A/T,8,True,TIDAK DIKETAHUI,SEDAN,False
2024,SEDAN,AUDI,220i Coupe AT,,-,,,0,0,1,2,0,8,0,0,0,15,16,0,42,,UNKNOWN,AUDI,220i Coupe AT,8,True,TIDAK DIKETAHUI,SEDAN,False
2024,SEDAN,AUDI,320i CKD AT,1998.0,G,CBU,Germany,0,0,0,1,0,0,4,9,4,0,0,0,18,Germany,G,AUDI,320i CKD AT,2,True,CBU,SEDAN,False
2024,SEDAN,AUDI,330i CKD B7 AT,1998.0,G,,,0,0,0,0,30,6,1,3,0,0,1,0,41,,G,AUDI,330i CKD B7 AT,2,True,TIDAK DIKETAHUI,SEDAN,False
2024,SEDAN,AUDI,330I 62FY A/T,1998.0,G,CBU,Germany,0,0,0,0,0,5,0,0,5,0,0,0,10,Germany,G,AUDI,330I 62FY A/T,12,True,CBU,SEDAN,False
2024,SEDAN,AUDI,M2 Coupe RHD MX AT,1998.0,G,,,0,0,0,0,0,0,1,0,0,4,10,17,32,,G,AUDI,M2 Coupe RHD MX AT,1,True,TIDAK DIKETAHUI,SEDAN,False
2024,SEDAN,BMW,M3 AT,2993.0,G,,,11,16,0,0,0,0,18,23,5,0,0,0,73,,G,BMW,M3 AT,101,True,TIDAK DIKETAHUI,SEDAN,False
2024,SEDAN,BMW,M3 Competition M xDrive T AT,2993.0,G,,,0,0,10,17,16,3,0,0,0,2,3,1,52,,G,BMW,M3 Competition M xDrive T AT,9,True,TIDAK DIKETAHUI,SEDAN,False
2024,SEDAN,BMW,M3 CS Limousine RHD AT 62AY,2993.0,G,CBU,Germany,2,0,1,0,0,0,6,4,2,7,5,0,27,Germany,G,BMW,M3 CS Limousine RHD AT 62AY,7,True,CBU,SEDAN,False
2024,SEDAN,BMW,M4 Competition M xDrive C RHD AT,2993.0,G,,,2,0,0,7,6,2,9,4,2,0,1,8,41,,G,BMW,M4 Competition M xDrive C RHD AT,1,True,TIDAK DIKETAHUI,SEDAN,False
2024,SEDAN,BMW,430i Coupe AT,2993.0,G,CKD,INA,0,0,11,3,3,2,0,0,0,0,0,0,19,Indonesia,G,BMW,430i Coupe AT,141,True,CKD,SEDAN,False
2024,SEDAN,BMW,430i Convertible AT,1998.0,G,,,0,0,1,0,0,0,0,0,2,2,24,6,35,,G,BMW,430i Convertible AT,1,True,TIDAK DIKETAHUI,SEDAN,False
2024,SEDAN,BMW,430i AT,1998.0,G,CKD,INA,31,41,0,0,0,0,0,12,14,0,0,11,109,Indonesia,G,BMW,430i AT,40,True,CKD,SEDAN,False
2024,SEDAN,BMW,M4 Convertible Competition M xDrive 32HK AT,1998.0,G,,,0,10,27,14,22,11,1,0,1,1,2,0,89,,G,BMW,M4 Convertible Competition M xDrive 32HK AT,59,True,TIDAK DIKETAHUI,SEDAN,False
2024,SEDAN,BMW,M4 Coupe Competition M xDrive 42BA AT,2993.0,G,CBU,Germany,0,1,12,0,1,3,0,1,0,2,8,0,28,Germany,G,BMW,M4 Coupe Competition M xDrive 42BA AT,2,True,CBU,SEDAN,False
2024,SEDAN,BMW,520i G60 CKD AT,2993.0,G,,,2,3,0,6,12,3,0,1,2,5,0,12,46,,G,BMW,520i G60 CKD AT,2,True,TIDAK DIKETAHUI,SEDAN,False
2024,SEDAN,BMW,530i CKD AT,1998.0,G,CBU,Germany,1,0,0,10,3,1,0,0,1,5,1,0,22,Germany,G,BMW,530i CKD AT,210,True,CBU,SEDAN,False
2024,SEDAN,BMW,520i G30 CKD AT,1998.0,G,,,3,6,1,2,0,1,7,10,6,1,1,1,39,,G,BMW,520i G30 CKD AT,28,True,TIDAK DIKETAHUI,SEDAN,False
2024,SEDAN,BMW,530e,1998.0,G,CBU,Germany,3,1,11,2,6,9,4,0,1,2,1,1,41,Germany,G,BMW,530e,27,True,CBU,SEDAN,False
2024,SEDAN,BMW,530i Touring RHD AT,,G,CBU,Germany,5,11,10,5,7,7,0,14,9,0,0,2,70,Germany,G,BMW,530i Touring RHD AT,14,True,CBU,SEDAN,False
2024,SEDAN,BMW,i5 eDrive40,1998.0,G,,,0,1,6,16,6,10,0,0,0,1,0,1,41,,G,BMW,i5 eDrive40,68,True,TIDAK DIKETAHUI,SEDAN,False
2024,SEDAN,BMW,i5 M60 xDrive A/T,1998.0,BEV,CBU,Germany,5,0,0,0,0,0,0,0,0,6,4,1,16,Germany,BEV,BMW,i5 M60 xDrive A/T,17,True,CBU,SEDAN,False
2024,SEDAN,BMW,735i Limousine RHD A/T,,BEV,CBU,Germany,0,1,7,0,10,31,6,3,1,0,1,0,60,Germany,BEV,BMW,735i Limousine RHD A/T,91,True,CBU,SEDAN,False
2024,SEDAN,BMW,735i Limousine RHD AT,,G,,,1,2,1,1,4,1,0,0,0,6,1,0,17,,G,BMW,735i Limousine RHD AT,1,True,TIDAK DIKETAHUI,SEDAN,False
2024,SEDAN,BMW,750e xDrive Sedan RHD PHEV,,G,CBU,Germany,17,19,4,1,2,0,21,51,29,29,19,7,199,Germany,G,BMW,750e xDrive Sedan RHD PHEV,19,True,CBU,SEDAN,False
2024,SEDAN,BMW,Z4 sDrive30i AT,2998.0,PHEV,,,0,0,91,26,41,10,0,57,47,28,10,1,311,,PHEV,BMW,Z4 sDrive30i AT,83,True,TIDAK DIKETAHUI,SEDAN,False
2024,SEDAN,BMW,Z4 M40i AT,2998.0,G,,,0,0,0,0,0,0,0,48,19,0,1,1,69,,G,BMW,Z4 M40i AT,22,True,TIDAK DIKETAHUI,SEDAN,False
2024,SEDAN,BMW,840i Coupe AT,2998.0,G,,,0,0,0,0,0,0,1,1,0,3,0,10,15,,G,BMW,840i Coupe AT,12,True,TIDAK DIKETAHUI,SEDAN,False
2024,SEDAN,BMW,840i Gran Coupe AT,1998.0,G,CBU,Germany,0,0,1,0,0,0,3,0,2,6,5,14,31,Germany,G,BMW,840i Gran Coupe AT,322,True,CBU,SEDAN,False
2024,SEDAN,BMW,New ACCORD HEV,2998.0,G,,,5,4,7,0,1,5,1,4,3,8,8,11,57,,G,BMW,New ACCORD HEV,166,True,TIDAK DIKETAHUI,SEDAN,False
2024,SEDAN,BMW,Civic Type R,2998.0,HEV,,,5,6,1,2,2,0,5,10,10,3,1,0,45,,HYBRID,BMW,Civic Type R,116,True,TIDAK DIKETAHUI,SEDAN,False
2024,SEDAN,BMW,ES 300 h,2998.0,G,,,2,3,5,4,1,5,1,2,0,3,2,0,28,,G,BMW,ES 300 h,4,True,TIDAK DIKETAHUI,SEDAN,False
2024,SEDAN,BMW,MX-5 RF AT,2000.0,HEV,,,1,2,1,1,3,0,3,2,1,16,9,3,42,,HYBRID,BMW,MX-5 RF AT,21,True,TIDAK DIKETAHUI,SEDAN,False
2024,SEDAN,BMW,New MX-5 RF MT,2000.0,G,,,1,10,5,2,1,0,19,4,13,0,0,9,64,,G,BMW,New MX-5 RF MT,36,True,TIDAK DIKETAHUI,SEDAN,False
2024,SEDAN,BYD,CBU i4 eDrive35 Gran Coupe AT,,BEV,,,0,0,0,0,0,11,0,0,0,3,16,0,30,,BEV,BYD,CBU i4 eDrive35 Gran Coupe AT,127,True,TIDAK DIKETAHUI,SEDAN,False
2024,SEDAN,BYD,Ioniq 6,,BEV,CBU,Germany,0,0,4,1,3,233,745,847,339,36,82,0,2290,Germany,BEV,BYD,Ioniq 6,3125,True,CBU,SEDAN,False
2024,SEDAN,MAZDA,Genesis G80,,BEV,,,0,0,0,0,0,466,545,404,152,4,3,109,1683,,BEV,MAZDA,Genesis G80,1703,True,TIDAK DIKETAHUI,SEDAN,False
2024,SEDAN,MAZDA,AMG CLA 45 S (C118),,G,,,1,0,1,2,1,6,0,0,0,9,1,18,39,,G,MAZDA,AMG CLA 45 S (C118),46,True,TIDAK DIKETAHUI,SEDAN,False
2024,SEDAN,Mazda,3 Sedan,2494.0,G,CKD,INA,0,0,15,0,6,13,0,0,0,7,0,2,43,Indonesia,G,MAZDA,3 Sedan,76,True,CKD,SEDAN,False
2024,SEDAN,Mazda,6 Elite Sedan,1999.0,G,,,0,0,0,0,1,0,8,1,3,6,1,1,21,,G,MAZDA,6 Elite Sedan,19,True,TIDAK DIKETAHUI,SEDAN,False
2024,SEDAN,Mazda,AMG A 35 4MATIC (V177),1999.0,G,CKD,INA,0,0,0,14,4,2,6,14,4,8,0,16,68,Indonesia,G,MAZDA,AMG A 35 4MATIC (V177),23,True,CKD,SEDAN,False
2024,SEDAN,Mazda,A 200,1998.0,G,,,9,8,0,0,0,12,13,33,54,0,0,0,129,,G,MAZDA,A 200,122,True,TIDAK DIKETAHUI,SEDAN,False
2024,SEDAN,Mazda,E 200 Coupe (C238)*,2488.0,G,CKD,INA,9,3,4,1,0,7,19,50,9,0,5,2,109,Indonesia,G,MAZDA,E 200 Coupe (C238)*,1,True,CKD,SEDAN,False
2024,SEDAN,Mazda,E 300 AMG,2000.0,G,,,0,0,15,12,23,12,0,0,0,1,0,0,63,,G,MAZDA,E 300 AMG,41,True,TIDAK DIKETAHUI,SEDAN,False
2024,SEDAN,Mazda,S 450,1991.0,G,,,4,0,0,0,0,0,1,0,0,9,1,0,15,,G,MAZDA,S 450,43,True,TIDAK DIKETAHUI,SEDAN,False
2024,SEDAN,Mazda,EQE 350 (V295),2999.0,G,,,6,0,1,0,0,1,3,1,1,0,0,0,13,,G,MAZDA,EQE 350 (V295),137,True,TIDAK DIKETAHUI,SEDAN,False
2024,SEDAN,Mazda,E 200 (W214) CKD,,G,CBU,Germany,221,213,0,0,0,2,391,576,484,3557,3911,0,9355,Germany,G,MAZDA,E 200 (W214) CKD,8,True,CBU,SEDAN,False
2024,SEDAN,Mazda,E 300 (W214) CKD,,G,,,0,0,221,434,350,206,383,329,2093,2669,3153,0,9838,,G,MAZDA,E 300 (W214) CKD,48,True,TIDAK DIKETAHUI,SEDAN,False
